subj,stim,mnist_index,cond,acc,rt,conf,conf_rt,sat,noise
45,2,9380,1,1,0.683658125,4,0.218398438,speed focus,Low
46,2,9380,1,1,0.837641729,3,0.294996,speed focus,Low
47,2,9380,1,1,0.865067541,4,0.193400355,speed focus,Low
48,2,9380,1,1,0.772690167,4,0.151604292,speed focus,Low
49,2,9380,1,1,0.4443955,4,0.29841975,speed focus,Low
50,2,9380,1,0.5,0.692859959,2.5,0.407237167,speed focus,Low
52,2,9380,1,1,0.603705001,4,1.093752375,speed focus,Low
53,2,9380,1,1,0.554534438,4,0.609446688,speed focus,Low
54,2,9380,1,0.5,0.638584854,4,0.34598252,speed focus,Low
55,2,9380,1,1,0.668861896,3,0.658623271,speed focus,Low
56,2,9380,1,1,0.551763708,4,0.181372625,speed focus,Low
57,2,9380,1,0,0.665482646,4,1.594357105,speed focus,Low
58,2,9380,1,1,0.560990499,3,0.514648687,speed focus,Low
59,2,9380,1,1,0.601504042,4,0.290930562,speed focus,Low
60,2,9380,1,1,0.734982333,3,0.528357292,speed focus,Low
61,2,9380,1,1,0.649685146,4,0.186970834,speed focus,Low
62,2,9380,1,1,0.587684688,4,0.137745292,speed focus,Low
63,2,9380,1,1,0.626624667,4,1.495396229,speed focus,Low
64,2,9380,1,1,0.63522225,4,0.892316937,speed focus,Low
1,2,9390,0,1,0.543155854,4,0.249461729,accuracy focus,Low
3,2,9390,0,1,0.653774355,4,0.857868354,accuracy focus,Low
4,2,9390,0,1,0.600728854,2.5,1.00711325,accuracy focus,Low
5,2,9390,0,1,0.755411896,3.5,0.376157313,accuracy focus,Low
6,2,9390,0,1,0.663942042,4,0.217187,accuracy focus,Low
7,2,9390,0,1,0.635407105,4,0.297445875,accuracy focus,Low
8,2,9390,0,1,1.239058083,4,0.509464937,accuracy focus,Low
10,2,9390,0,1,0.719434917,4,0.989664334,accuracy focus,Low
11,2,9390,0,1,0.694804271,4,0.276022459,accuracy focus,Low
12,2,9390,0,1,0.961727167,4,0.336954979,accuracy focus,Low
13,2,9390,0,1,0.657946771,4,0.315910792,accuracy focus,Low
14,2,9390,0,1,0.772472063,4,0.178694917,accuracy focus,Low
15,2,9390,0,1,0.711487188,4,0.140684042,accuracy focus,Low
17,2,9390,0,1,0.787093187,4,0.288939354,accuracy focus,Low
18,2,9390,0,1,1.10545748,4,0.801290667,accuracy focus,Low
19,2,9390,0,1,0.932428333,3.5,0.449343105,accuracy focus,Low
20,2,9390,0,1,0.698385437,4,0.289945042,accuracy focus,Low
21,2,9390,0,1,0.662621417,4,0.343069229,accuracy focus,Low
22,2,9390,0,1,0.553201167,2.5,0.964061812,accuracy focus,Low
23,2,9390,0,1,0.650270458,4,0.155572688,accuracy focus,Low
24,2,9390,0,1,1.136091833,4,0.246201437,accuracy focus,Low
25,2,9390,0,1,0.578380167,4,0.35825525,accuracy focus,Low
26,2,9390,0,1,0.783306208,4,0.218184458,accuracy focus,Low
27,2,9390,0,1,0.528384021,4,0.369933812,accuracy focus,Low
28,2,9390,0,1,0.737627563,4,0.648087396,accuracy focus,Low
29,2,9390,0,1,0.792031938,4,0.248498666,accuracy focus,Low
30,2,9390,0,1,0.948756041,4,0.475714375,accuracy focus,Low
31,2,9390,0,0.5,0.875923584,3,0.401178729,accuracy focus,Low
32,2,9390,0,1,0.674486688,3.5,0.472476875,accuracy focus,Low
33,2,9390,0,1,0.736092458,4,0.700056479,accuracy focus,Low
34,2,9390,0,1,0.685430146,4,0.353568979,accuracy focus,Low
35,2,9390,0,1,0.849351375,3,0.503560917,accuracy focus,Low
36,2,9390,0,1,0.801159687,4,0.753548791,accuracy focus,Low
37,2,9390,0,1,0.67769302,3.5,0.465921479,accuracy focus,Low
38,2,9390,0,1,0.970355375,4,0.418861688,accuracy focus,Low
39,2,9390,0,1,1.125656605,4,0.573407354,accuracy focus,Low
40,2,9390,0,1,0.740291,4,0.600321896,accuracy focus,Low
41,2,9390,0,1,0.874886271,4,0.366292,accuracy focus,Low
42,2,9390,0,1,0.751964375,4,0.374812042,accuracy focus,Low
43,2,9390,0,1,0.74341902,4,0.30164875,accuracy focus,Low
44,2,9390,0,1,0.740288895,4,0.153415833,accuracy focus,Low
45,2,9390,0,1,0.730155979,4,0.312721125,accuracy focus,Low
46,2,9390,0,1,0.919671208,4,0.324602001,accuracy focus,Low
47,2,9390,0,1,0.857342395,4,0.787428749,accuracy focus,Low
48,2,9390,0,1,0.603522979,4,0.37863425,accuracy focus,Low
49,2,9390,0,1,0.600578916,4,0.176809937,accuracy focus,Low
50,2,9390,0,1,0.690426104,4,0.162721104,accuracy focus,Low
52,2,9390,0,1,1.150261292,4,0.983998959,accuracy focus,Low
53,2,9390,0,1,0.637169813,4,0.311060104,accuracy focus,Low
54,2,9390,0,1,0.693444,4,0.313934083,accuracy focus,Low
55,2,9390,0,1,0.845138896,3.5,1.138780605,accuracy focus,Low
56,2,9390,0,1,0.527825146,4,0.179597687,accuracy focus,Low
57,2,9390,0,1,0.5971745,4,0.162313709,accuracy focus,Low
58,2,9390,0,1,0.825941687,4,0.553008437,accuracy focus,Low
59,2,9390,0,1,0.978487917,4,0.637037313,accuracy focus,Low
60,2,9390,0,1,1.094276,3.5,0.497738875,accuracy focus,Low
61,2,9390,0,1,0.872662978,3.5,0.281330083,accuracy focus,Low
62,2,9390,0,1,0.622878667,4,0.442500375,accuracy focus,Low
63,2,9390,0,1,0.752147604,4,0.375849708,accuracy focus,Low
64,2,9390,0,1,0.750972187,4,0.669823771,accuracy focus,Low
1,3,9480,0,1,0.699148354,4,0.280505083,accuracy focus,Low
3,3,9480,0,1,0.853681583,4,0.241518,accuracy focus,Low
4,3,9480,0,1,0.635664959,4,0.381737625,accuracy focus,Low
5,3,9480,0,1,0.918123438,1.5,0.297383584,accuracy focus,Low
6,3,9480,0,0.5,0.689758896,3.5,0.193443249,accuracy focus,Low
7,3,9480,0,0,0.800694375,3,0.314319083,accuracy focus,Low
8,3,9480,0,1,1.107375729,4,0.701924895,accuracy focus,Low
10,3,9480,0,1,0.74830002,4,0.527793646,accuracy focus,Low
11,3,9480,0,1,0.700657313,4,0.424544208,accuracy focus,Low
12,3,9480,0,1,0.765596021,4,0.297470333,accuracy focus,Low
13,3,9480,0,1,0.656772959,3.5,0.259805958,accuracy focus,Low
14,3,9480,0,1,0.731460167,4,0.233752667,accuracy focus,Low
15,3,9480,0,1,0.773253459,4,0.171843833,accuracy focus,Low
17,3,9480,0,1,0.853328584,4,0.296582562,accuracy focus,Low
18,3,9480,0,0.5,1.117820479,3.5,1.610748291,accuracy focus,Low
19,3,9480,0,1,0.779879812,3.5,2.898934999,accuracy focus,Low
20,3,9480,0,1,0.789058375,4,0.271874104,accuracy focus,Low
21,3,9480,0,0.5,0.528509062,3,0.928140917,accuracy focus,Low
22,3,9480,0,1,0.5597245,2.5,0.573356521,accuracy focus,Low
23,3,9480,0,1,0.732363792,4,0.15539325,accuracy focus,Low
24,3,9480,0,0.5,0.803133917,2.5,0.726930979,accuracy focus,Low
25,3,9480,0,1,0.722258458,4,0.598360563,accuracy focus,Low
26,3,9480,0,1,0.849466188,3.5,0.201202187,accuracy focus,Low
27,3,9480,0,1,0.945882562,4,0.829213063,accuracy focus,Low
28,3,9480,0,0.5,0.835490771,2.5,1.60522225,accuracy focus,Low
29,3,9480,0,1,0.643280042,4,0.252502209,accuracy focus,Low
30,3,9480,0,0.5,1.207002187,4,1.046250271,accuracy focus,Low
31,3,9480,0,0.5,0.924628146,4,0.561532813,accuracy focus,Low
32,3,9480,0,1,0.674149584,4,0.402147624,accuracy focus,Low
33,3,9480,0,1,0.891441042,4,0.388715208,accuracy focus,Low
34,3,9480,0,1,0.872829751,4,0.376671437,accuracy focus,Low
35,3,9480,0,0.5,1.622015625,3.5,0.465417063,accuracy focus,Low
36,3,9480,0,1,1.009354334,4,0.713618437,accuracy focus,Low
37,3,9480,0,1,0.849610563,2.5,0.435031625,accuracy focus,Low
38,3,9480,0,1,0.796597979,4,0.565734958,accuracy focus,Low
39,3,9480,0,1,1.335921188,3.5,2.678527208,accuracy focus,Low
40,3,9480,0,1,1.712305625,4,0.642286292,accuracy focus,Low
41,3,9480,0,1,1.04733,4,0.381523625,accuracy focus,Low
42,3,9480,0,1,0.740194562,4,0.344590062,accuracy focus,Low
43,3,9480,0,1,0.751303896,4,0.375232312,accuracy focus,Low
44,3,9480,0,1,0.946487687,3.5,0.209927542,accuracy focus,Low
45,3,9480,0,1,0.627675521,4,0.129960541,accuracy focus,Low
46,3,9480,0,1,0.807655458,3.5,0.396661188,accuracy focus,Low
47,3,9480,0,1,0.914751083,2.5,0.582304521,accuracy focus,Low
48,3,9480,0,1,0.602388375,4,0.322756792,accuracy focus,Low
49,3,9480,0,1,0.717544021,4,0.465525187,accuracy focus,Low
50,3,9480,0,1,0.926941083,4,0.194027,accuracy focus,Low
52,3,9480,0,1,0.915159584,4,0.854020021,accuracy focus,Low
53,3,9480,0,1,0.852279459,4,0.312795709,accuracy focus,Low
54,3,9480,0,1,1.073123895,4,0.273694563,accuracy focus,Low
55,3,9480,0,1,0.994580375,3.5,1.602364541,accuracy focus,Low
56,3,9480,0,1,0.658484355,4,0.185663709,accuracy focus,Low
57,3,9480,0,1,0.698625021,4,0.216955188,accuracy focus,Low
58,3,9480,0,1,0.67667425,4,0.731039334,accuracy focus,Low
59,3,9480,0,1,0.700241187,3.5,0.60053525,accuracy focus,Low
60,3,9480,0,1,0.749043938,2.5,0.219892313,accuracy focus,Low
61,3,9480,0,1,1.106829,4,0.314156209,accuracy focus,Low
62,3,9480,0,1,0.821648771,4,0.138215833,accuracy focus,Low
63,3,9480,0,1,1.216362249,3.5,1.304265667,accuracy focus,Low
64,3,9480,0,1,0.858102417,4,0.830303855,accuracy focus,Low
1,5,9504,0,0,0.639448625,3,0.282619959,accuracy focus,High
3,5,9504,0,0.5,1.016483583,2.5,0.411451458,accuracy focus,High
4,5,9504,0,0,0.748559688,3,0.622154646,accuracy focus,High
5,5,9504,0,0,1.203906166,1,0.378636125,accuracy focus,High
6,5,9504,0,0,0.931989167,4,0.21210025,accuracy focus,High
7,5,9504,0,0.5,0.844752979,4,0.185326583,accuracy focus,High
8,5,9504,0,0,1.997964771,4,0.563069313,accuracy focus,High
10,5,9504,0,1,0.952184396,3.5,0.805340084,accuracy focus,High
11,5,9504,0,0,0.911112875,2.5,0.805497771,accuracy focus,High
12,5,9504,0,0,0.933856312,4,0.489037583,accuracy focus,High
13,5,9504,0,0.5,0.601501854,4,0.207352021,accuracy focus,High
14,5,9504,0,0,0.676295917,3,0.241642208,accuracy focus,High
15,5,9504,0,0.5,0.819066959,4,0.154026272,accuracy focus,High
17,5,9504,0,0,0.854205792,4,0.359104083,accuracy focus,High
18,5,9504,0,0,0.917641188,3,1.0227895,accuracy focus,High
19,5,9504,0,0,0.760341208,3,0.889890333,accuracy focus,High
20,5,9504,0,0.5,1.120314625,3.5,0.473323792,accuracy focus,High
21,5,9504,0,0,0.770949041,3,0.750010834,accuracy focus,High
22,5,9504,0,0,0.768927813,2.5,0.421097104,accuracy focus,High
23,5,9504,0,0,0.669668209,4,0.130882354,accuracy focus,High
24,5,9504,0,1,1.324183292,3,0.355937104,accuracy focus,High
25,5,9504,0,0,0.732669083,2.5,0.797206479,accuracy focus,High
26,5,9504,0,0.5,0.931586542,3,0.23406475,accuracy focus,High
27,5,9504,0,0.5,0.834416521,4,0.298322626,accuracy focus,High
28,5,9504,0,1,1.286302542,2,0.669723792,accuracy focus,High
29,5,9504,0,0.5,1.302117646,3,0.343873959,accuracy focus,High
30,5,9504,0,0,0.973724209,3,0.387988479,accuracy focus,High
31,5,9504,0,0,0.944272687,4,0.354263145,accuracy focus,High
32,5,9504,0,0,0.791484,3,0.3757475,accuracy focus,High
33,5,9504,0,0,1.551987667,4,0.347621312,accuracy focus,High
34,5,9504,0,0,0.862892625,2,0.633516812,accuracy focus,High
35,5,9504,0,0,1.502766917,2,1.90495773,accuracy focus,High
36,5,9504,0,0.5,0.958351855,4,0.939360375,accuracy focus,High
37,5,9504,0,0.5,1.143389312,4,0.321989333,accuracy focus,High
38,5,9504,0,0,1.074858084,4,0.408574646,accuracy focus,High
39,5,9504,0,0,0.963282438,1.5,0.678829896,accuracy focus,High
40,5,9504,0,0,1.080554813,4,0.45780973,accuracy focus,High
41,5,9504,0,1,1.041654626,4,0.354784667,accuracy focus,High
42,5,9504,0,1,0.844636333,2.5,0.360790667,accuracy focus,High
43,5,9504,0,1,1.011073625,4,0.399381541,accuracy focus,High
44,5,9504,0,0,1.183493791,2,0.170215187,accuracy focus,High
45,5,9504,0,1,1.117629042,4,0.16301325,accuracy focus,High
46,5,9504,0,0,0.8208655,4,0.386041,accuracy focus,High
47,5,9504,0,0,1.277350625,3,1.122189667,accuracy focus,High
48,5,9504,0,0,0.766152771,4,0.385002,accuracy focus,High
49,5,9504,0,0,0.643901646,3.5,0.354356604,accuracy focus,High
50,5,9504,0,0,0.791921646,4,0.268789333,accuracy focus,High
52,5,9504,0,1,1.402642292,2,1.363907188,accuracy focus,High
53,5,9504,0,0,1.816135625,1.5,0.560419271,accuracy focus,High
54,5,9504,0,1,0.837997104,4,0.297521166,accuracy focus,High
55,5,9504,0,0,1.611068875,3,1.623778292,accuracy focus,High
56,5,9504,0,0.5,0.800055458,1,0.361494438,accuracy focus,High
57,5,9504,0,0,0.842751646,4,0.251702855,accuracy focus,High
58,5,9504,0,0,1.015863626,4,0.594733646,accuracy focus,High
59,5,9504,0,0,0.864570187,2.5,0.465934083,accuracy focus,High
60,5,9504,0,0.5,1.092315333,1.5,0.355643896,accuracy focus,High
61,5,9504,0,0,0.856830062,4,0.258634146,accuracy focus,High
62,5,9504,0,0,0.948379688,4,0.154701333,accuracy focus,High
63,5,9504,0,0,1.054902833,1,0.361935208,accuracy focus,High
64,5,9504,0,0,0.766768167,2.5,0.792495604,accuracy focus,High
1,7,9567,0,1,0.874012917,4,0.640355958,accuracy focus,High
3,7,9567,0,1,0.807479417,4,0.225014208,accuracy focus,High
4,7,9567,0,1,0.877660146,4,0.290122959,accuracy focus,High
5,7,9567,0,0,0.974517292,1.5,0.290908771,accuracy focus,High
6,7,9567,0,1,1.045690583,4,0.432022542,accuracy focus,High
7,7,9567,0,1,0.67430023,4,0.169597187,accuracy focus,High
8,7,9567,0,1,1.060577834,4,0.504829917,accuracy focus,High
10,7,9567,0,1,0.887060687,3.5,0.762614562,accuracy focus,High
11,7,9567,0,1,1.082890209,3.5,1.4507365,accuracy focus,High
12,7,9567,0,1,1.012612583,4,0.218356167,accuracy focus,High
13,7,9567,0,0,0.989455042,4,0.209645604,accuracy focus,High
14,7,9567,0,1,0.507964125,4,0.202138292,accuracy focus,High
15,7,9567,0,0.5,0.797953646,4,0.23839,accuracy focus,High
17,7,9567,0,1,1.091649292,4,0.273891042,accuracy focus,High
18,7,9567,0,0.5,0.967021167,3.5,1.450335813,accuracy focus,High
19,7,9567,0,1,0.903038917,3.5,0.443127292,accuracy focus,High
20,7,9567,0,0,0.945913167,2,0.875163667,accuracy focus,High
21,7,9567,0,0.5,0.533177604,3,0.965534708,accuracy focus,High
22,7,9567,0,1,1.506896833,3,0.388409417,accuracy focus,High
23,7,9567,0,1,0.627115771,4,0.145692104,accuracy focus,High
24,7,9567,0,1,1.512189271,4,0.256089937,accuracy focus,High
25,7,9567,0,1,0.706575562,4,0.880462521,accuracy focus,High
26,7,9567,0,1,0.856065042,2.5,0.296857979,accuracy focus,High
27,7,9567,0,1,0.624776229,4,0.312028458,accuracy focus,High
28,7,9567,0,1,0.84599975,2.5,0.945361729,accuracy focus,High
29,7,9567,0,1,0.843125708,4,0.313165417,accuracy focus,High
30,7,9567,0,1,1.099585333,4,0.488237208,accuracy focus,High
31,7,9567,0,1,1.059100667,2.5,0.305418917,accuracy focus,High
32,7,9567,0,1,0.987726083,2,0.384849833,accuracy focus,High
33,7,9567,0,1,0.799006563,4,0.420546146,accuracy focus,High
34,7,9567,0,1,1.279473584,4,1.432819916,accuracy focus,High
35,7,9567,0,0.5,1.059325666,3,0.160305354,accuracy focus,High
36,7,9567,0,1,1.01312375,4,0.695460208,accuracy focus,High
37,7,9567,0,1,0.97872675,3,0.416730125,accuracy focus,High
38,7,9567,0,1,1.087090625,4,0.479221646,accuracy focus,High
39,7,9567,0,1,0.821474438,3,1.372051251,accuracy focus,High
40,7,9567,0,1,0.912787896,4,0.250658125,accuracy focus,High
41,7,9567,0,1,0.977588271,4,0.583494355,accuracy focus,High
42,7,9567,0,0.5,0.844979917,2.5,0.786764125,accuracy focus,High
43,7,9567,0,1,0.928008688,4,0.714947333,accuracy focus,High
44,7,9567,0,1,1.476296938,4,0.831631729,accuracy focus,High
45,7,9567,0,1,1.189744292,4,0.201151813,accuracy focus,High
46,7,9567,0,0.5,1.307206083,2,0.279129187,accuracy focus,High
47,7,9567,0,1,1.014437333,2.5,1.044998771,accuracy focus,High
48,7,9567,0,0.5,0.845614375,2.5,0.393693271,accuracy focus,High
49,7,9567,0,1,0.770298417,4,0.203367646,accuracy focus,High
50,7,9567,0,1,1.245172355,4,0.481045771,accuracy focus,High
52,7,9567,0,1,0.95766073,4,1.161465,accuracy focus,High
53,7,9567,0,1,0.774958896,4,0.442849062,accuracy focus,High
54,7,9567,0,1,0.903144375,4,0.384524145,accuracy focus,High
55,7,9567,0,1,1.193403959,3.5,1.489107354,accuracy focus,High
56,7,9567,0,1,0.755955584,3.5,0.226491375,accuracy focus,High
57,7,9567,0,1,0.724466646,4,0.217691291,accuracy focus,High
58,7,9567,0,1,1.065881479,3,0.537146854,accuracy focus,High
59,7,9567,0,0.5,1.908000125,1,0.489409604,accuracy focus,High
60,7,9567,0,1,0.851221042,2,0.49084677,accuracy focus,High
61,7,9567,0,1,0.947231812,4,0.30619325,accuracy focus,High
62,7,9567,0,1,1.030237562,4,0.185693583,accuracy focus,High
63,7,9567,0,1,0.871152291,3,0.802628501,accuracy focus,High
64,7,9567,0,1,0.881437021,3.5,0.719391771,accuracy focus,High
1,8,9575,1,1,0.734876354,3,0.378381729,speed focus,High
3,8,9575,1,1,0.653334417,4,0.442451396,speed focus,High
4,8,9575,1,0,0.618206562,2.5,1.365631792,speed focus,High
5,8,9575,1,0,0.696445271,1.5,0.38654325,speed focus,High
6,8,9575,1,0.5,0.701504104,4,0.187498896,speed focus,High
7,8,9575,1,1,0.6656455,4,0.162391396,speed focus,High
8,8,9575,1,1,0.937405938,4,0.191541041,speed focus,High
10,8,9575,1,1,0.695790479,4,0.351461021,speed focus,High
11,8,9575,1,1,0.921891167,3,0.446280584,speed focus,High
12,8,9575,1,0.5,0.973982145,3.5,0.385691854,speed focus,High
13,8,9575,1,1,0.679464229,3.5,0.272766687,speed focus,High
14,8,9575,1,1,0.526249583,4,0.287476271,speed focus,High
15,8,9575,1,0,0.441058229,4,0.228487916,speed focus,High
17,8,9575,1,0,0.978081708,1,0.296338667,speed focus,High
18,8,9575,1,0.5,0.868196937,3.5,1.021139625,speed focus,High
19,8,9575,1,0.5,0.854568375,1.5,1.162517896,speed focus,High
20,8,9575,1,0.5,0.886740458,2.5,0.321121396,speed focus,High
21,8,9575,1,1,0.802827958,4,0.436437208,speed focus,High
22,8,9575,1,0,0.75168975,2,0.520792916,speed focus,High
23,8,9575,1,1,0.685923188,4,0.329935188,speed focus,High
24,8,9575,1,0.5,1.155157791,3,0.382634355,speed focus,High
25,8,9575,1,0.5,0.845416855,2.5,1.045977479,speed focus,High
26,8,9575,1,1,0.854100791,2.5,0.234247375,speed focus,High
27,8,9575,1,1,0.607727208,4,0.187968875,speed focus,High
28,8,9575,1,0,1.095179104,3,0.891762354,speed focus,High
29,8,9575,1,0.5,0.996272146,3.5,0.496738625,speed focus,High
30,8,9575,1,1,0.994525917,2,0.468565791,speed focus,High
31,8,9575,1,1,0.841317312,3.5,0.617091188,speed focus,High
32,8,9575,1,0.5,0.698541229,2.5,0.4838105,speed focus,High
33,8,9575,1,0.5,1.235959229,1,0.481674625,speed focus,High
34,8,9575,1,1,0.833797105,3,0.313584479,speed focus,High
35,8,9575,1,0,0.981160667,3,0.209891084,speed focus,High
36,8,9575,1,1,0.566878,4,0.787056126,speed focus,High
37,8,9575,1,0.5,0.843323729,3,0.287976646,speed focus,High
38,8,9575,1,1,1.174457854,4,0.358728521,speed focus,High
39,8,9575,1,1,0.881300209,3,1.05069727,speed focus,High
40,8,9575,1,0.5,1.309112333,3,0.521933625,speed focus,High
41,8,9575,1,0.5,0.944478208,3.5,0.910641229,speed focus,High
42,8,9575,1,0.5,0.808759792,3.5,0.1959275,speed focus,High
43,8,9575,1,1,0.836797709,4,0.331211125,speed focus,High
44,8,9575,1,0.5,1.282621666,2,0.160226229,speed focus,High
45,8,9575,1,0.5,0.529622875,4,0.201135334,speed focus,High
46,8,9575,1,1,0.766933917,2.5,0.24600825,speed focus,High
47,8,9575,1,0.5,0.996562812,2,0.341768646,speed focus,High
48,8,9575,1,1,0.711610709,4,0.283952416,speed focus,High
49,8,9575,1,1,0.570928375,4,0.138159812,speed focus,High
50,8,9575,1,0.5,0.811897145,4,0.240213521,speed focus,High
52,8,9575,1,0.5,0.710454646,2.5,1.181744375,speed focus,High
53,8,9575,1,0,0.921368375,1,0.999730208,speed focus,High
54,8,9575,1,1,0.907356312,4,0.651753334,speed focus,High
55,8,9575,1,1,0.994838812,4,0.34352875,speed focus,High
56,8,9575,1,0.5,0.732482625,2.5,0.138813979,speed focus,High
57,8,9575,1,0.5,0.835162979,2.5,0.344569396,speed focus,High
58,8,9575,1,0,0.577885375,3,0.640598,speed focus,High
59,8,9575,1,1,0.807655187,3,0.438248292,speed focus,High
60,8,9575,1,1,0.90804173,1.5,0.254108209,speed focus,High
61,8,9575,1,1,0.781498229,3,0.163004209,speed focus,High
62,8,9575,1,0.5,0.902123875,3.5,0.248958354,speed focus,High
63,8,9575,1,0,0.792801104,2.5,1.697537979,speed focus,High
64,8,9575,1,1,0.666237313,3,0.656093229,speed focus,High
1,6,9618,1,1,1.129207042,4,0.205195208,speed focus,Low
3,6,9618,1,1,0.804770625,4,0.177242209,speed focus,Low
4,6,9618,1,1,0.608869646,3,1.461962729,speed focus,Low
5,6,9618,1,0.5,0.887137229,2.5,0.353361791,speed focus,Low
6,6,9618,1,0.5,0.621417542,4,0.167454584,speed focus,Low
7,6,9618,1,0.5,0.811534313,4,0.17228852,speed focus,Low
8,6,9618,1,1,0.697217666,4,0.18513875,speed focus,Low
10,6,9618,1,1,0.861867833,4,0.160968083,speed focus,Low
11,6,9618,1,1,1.079775917,4,0.546357875,speed focus,Low
12,6,9618,1,1,1.103386104,4,0.361694749,speed focus,Low
13,6,9618,1,0.5,0.909361188,3,0.71673948,speed focus,Low
14,6,9618,1,0.5,0.685084125,3.5,0.563456708,speed focus,Low
15,6,9618,1,0,0.396278292,4,0.169964958,speed focus,Low
17,6,9618,1,1,0.873813188,4,0.234273938,speed focus,Low
18,6,9618,1,1,0.810789958,4,1.087832312,speed focus,Low
19,6,9618,1,1,0.99576725,3,0.802521105,speed focus,Low
20,6,9618,1,1,0.950410667,4,1.081889584,speed focus,Low
21,6,9618,1,1,0.915956958,2.5,0.82235752,speed focus,Low
22,6,9618,1,1,0.92801,3.5,0.580170709,speed focus,Low
23,6,9618,1,0,0.777280208,4,0.105281041,speed focus,Low
24,6,9618,1,1,1.226433062,4,0.211942667,speed focus,Low
25,6,9618,1,0.5,0.836176875,4,0.981701292,speed focus,Low
27,6,9618,1,1,0.589286125,4,0.426584,speed focus,Low
28,6,9618,1,1,0.977468583,3,1.134837041,speed focus,Low
29,6,9618,1,1,0.898397709,4,0.152326937,speed focus,Low
30,6,9618,1,0.5,0.948734937,1,1.021872458,speed focus,Low
31,6,9618,1,1,0.794956604,4,1.056990667,speed focus,Low
32,6,9618,1,1,1.014350667,3,0.295683125,speed focus,Low
